"sex","decade","region","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","r_std_g","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Female",1980,"Not South",11811.3266295463,14278.0509662667,7604.84394570765,19413.9324407869,-3391.55219969032,15200.6406947696,0.673520993817065,0.489619253366335,12330.7002701877,14505.6596758628,7778.98712444988,19844.3956022097,15494.8344109464,-3429.42593318654,152109250.602221,18974.8013345535,10480.7162626426,0.489773742702903,-15767315.424512,-48719279.8496628,87622655.3280517
"Female",1980,"Not South",11811.3266295463,14278.0509662667,7604.84394570765,19413.9324407869,-3391.55219969032,15200.6406947696,0.673520993817065,0.489619253366335,12330.7002701877,14505.6596758628,7778.98712444988,19844.3956022097,15494.8344109464,-3429.42593318654,152109250.602221,18974.8013345535,10480.7162626426,0.489773742702903,-15767315.424512,-48719279.8496628,87622655.3280517
"Female",1980,"Not South",11811.3266295463,14278.0509662667,7604.84394570765,19413.9324407869,-3391.55219969032,15200.6406947696,0.673520993817065,0.489619253366335,12330.7002701877,14505.6596758628,7778.98712444988,19844.3956022097,15494.8344109464,-3429.42593318654,152109250.602221,18974.8013345535,10480.7162626426,0.489773742702903,-15767315.424512,-48719279.8496628,87622655.3280517
"Female",1980,"Not South",11811.3266295463,14278.0509662667,7604.84394570765,19413.9324407869,-3391.55219969032,15200.6406947696,0.673520993817065,0.489619253366335,12330.7002701877,14505.6596758628,7778.98712444988,19844.3956022097,15494.8344109464,-3429.42593318654,152109250.602221,18974.8013345535,10480.7162626426,0.489773742702903,-15767315.424512,-48719279.8496628,87622655.3280517
"Female",1980,"Not South",11811.3266295463,14278.0509662667,7604.84394570765,19413.9324407869,-3391.55219969032,15200.6406947696,0.673520993817065,0.489619253366335,12330.7002701877,14505.6596758628,7778.98712444988,19844.3956022097,15494.8344109464,-3429.42593318654,152109250.602221,18974.8013345535,10480.7162626426,0.489773742702903,-15767315.424512,-48719279.8496628,87622655.3280517
"Female",1980,"Not South",11811.3266295463,14278.0509662667,7604.84394570765,19413.9324407869,-3391.55219969032,15200.6406947696,0.673520993817065,0.489619253366335,12330.7002701877,14505.6596758628,7778.98712444988,19844.3956022097,15494.8344109464,-3429.42593318654,152109250.602221,18974.8013345535,10480.7162626426,0.489773742702903,-15767315.424512,-48719279.8496628,87622655.3280517
"Female",1980,"South",11811.3266295463,14278.0509662667,7604.84394570765,19413.9324407869,-3391.55219969032,15200.6406947696,0.326479006182935,0.467577719585479,10649.7031759396,13753.6834945411,7245.58933946444,18525.8937896257,14593.7237404123,-3313.41929025098,113452855.645332,18349.4113060718,9798.03123814171,0.468514202813557,-7308030.91386171,-37654146.6418344,68490678.0896328
"Female",1980,"South",11811.3266295463,14278.0509662667,7604.84394570765,19413.9324407869,-3391.55219969032,15200.6406947696,0.326479006182935,0.467577719585479,10649.7031759396,13753.6834945411,7245.58933946444,18525.8937896257,14593.7237404123,-3313.41929025098,113452855.645332,18349.4113060718,9798.03123814171,0.468514202813557,-7308030.91386171,-37654146.6418344,68490678.0896328
"Female",1980,"South",11811.3266295463,14278.0509662667,7604.84394570765,19413.9324407869,-3391.55219969032,15200.6406947696,0.326479006182935,0.467577719585479,10649.7031759396,13753.6834945411,7245.58933946444,18525.8937896257,14593.7237404123,-3313.41929025098,113452855.645332,18349.4113060718,9798.03123814171,0.468514202813557,-7308030.91386171,-37654146.6418344,68490678.0896328
"Female",1980,"South",11811.3266295463,14278.0509662667,7604.84394570765,19413.9324407869,-3391.55219969032,15200.6406947696,0.326479006182935,0.467577719585479,10649.7031759396,13753.6834945411,7245.58933946444,18525.8937896257,14593.7237404123,-3313.41929025098,113452855.645332,18349.4113060718,9798.03123814171,0.468514202813557,-7308030.91386171,-37654146.6418344,68490678.0896328
"Female",1980,"South",11811.3266295463,14278.0509662667,7604.84394570765,19413.9324407869,-3391.55219969032,15200.6406947696,0.326479006182935,0.467577719585479,10649.7031759396,13753.6834945411,7245.58933946444,18525.8937896257,14593.7237404123,-3313.41929025098,113452855.645332,18349.4113060718,9798.03123814171,0.468514202813557,-7308030.91386171,-37654146.6418344,68490678.0896328
"Female",1980,"South",11811.3266295463,14278.0509662667,7604.84394570765,19413.9324407869,-3391.55219969032,15200.6406947696,0.326479006182935,0.467577719585479,10649.7031759396,13753.6834945411,7245.58933946444,18525.8937896257,14593.7237404123,-3313.41929025098,113452855.645332,18349.4113060718,9798.03123814171,0.468514202813557,-7308030.91386171,-37654146.6418344,68490678.0896328
"Female",1980,"South",11811.3266295463,14278.0509662667,7604.84394570765,19413.9324407869,-3391.55219969032,15200.6406947696,0.326479006182935,0.467577719585479,10649.7031759396,13753.6834945411,7245.58933946444,18525.8937896257,14593.7237404123,-3313.41929025098,113452855.645332,18349.4113060718,9798.03123814171,0.468514202813557,-7308030.91386171,-37654146.6418344,68490678.0896328
"Female",1980,"South",11811.3266295463,14278.0509662667,7604.84394570765,19413.9324407869,-3391.55219969032,15200.6406947696,0.326479006182935,0.467577719585479,10649.7031759396,13753.6834945411,7245.58933946444,18525.8937896257,14593.7237404123,-3313.41929025098,113452855.645332,18349.4113060718,9798.03123814171,0.468514202813557,-7308030.91386171,-37654146.6418344,68490678.0896328
"Female",1980,"South",11811.3266295463,14278.0509662667,7604.84394570765,19413.9324407869,-3391.55219969032,15200.6406947696,0.326479006182935,0.467577719585479,10649.7031759396,13753.6834945411,7245.58933946444,18525.8937896257,14593.7237404123,-3313.41929025098,113452855.645332,18349.4113060718,9798.03123814171,0.468514202813557,-7308030.91386171,-37654146.6418344,68490678.0896328
"Female",1980,"South",11811.3266295463,14278.0509662667,7604.84394570765,19413.9324407869,-3391.55219969032,15200.6406947696,0.326479006182935,0.467577719585479,10649.7031759396,13753.6834945411,7245.58933946444,18525.8937896257,14593.7237404123,-3313.41929025098,113452855.645332,18349.4113060718,9798.03123814171,0.468514202813557,-7308030.91386171,-37654146.6418344,68490678.0896328
"Female",1990,"Not South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.658086063331767,0.521266790288875,16592.2181299129,19455.0991970711,13518.8008931856,27632.7921631325,19599.1274887842,-5485.13621883726,275311814.167289,22512.5704290154,12122.4096305444,0.52169557516034,-19874892.6126805,-87168724.7798469,168268196.774765
