"sex","decade","race","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","r_std_g","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Female",1990,"African-American",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.127507258364673,0.697556599261341,14359.9417273888,15512.9803505605,12065.1897689153,18772.759901218,8276.83131773,-1569.26118542725,206272596.92713,14312.7639104169,9686.19875435692,0.652308505575273,12600536.1821309,-63474685.4020776,155398447.707182
"Female",1990,"African-American",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.127507258364673,0.697556599261341,14359.9417273888,15512.9803505605,12065.1897689153,18772.759901218,8276.83131773,-1569.26118542725,206272596.92713,14312.7639104169,9686.19875435692,0.652308505575273,12600536.1821309,-63474685.4020776,155398447.707182
"Female",1990,"African-American",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.127507258364673,0.697556599261341,14359.9417273888,15512.9803505605,12065.1897689153,18772.759901218,8276.83131773,-1569.26118542725,206272596.92713,14312.7639104169,9686.19875435692,0.652308505575273,12600536.1821309,-63474685.4020776,155398447.707182
"Female",1990,"White",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.872492741635327,0.501642929297275,16207.5970799053,19312.460762125,13281.7715102413,27911.5892886291,20435.4147358515,-5805.5969574638,262694424.755626,22497.4599114492,12041.2268533324,0.501285567600909,-23194735.0513493,-82490610.3772572,157009079.327025
"Female",1990,"White",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.872492741635327,0.501642929297275,16207.5970799053,19312.460762125,13281.7715102413,27911.5892886291,20435.4147358515,-5805.5969574638,262694424.755626,22497.4599114492,12041.2268533324,0.501285567600909,-23194735.0513493,-82490610.3772572,157009079.327025
"Female",1990,"White",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.872492741635327,0.501642929297275,16207.5970799053,19312.460762125,13281.7715102413,27911.5892886291,20435.4147358515,-5805.5969574638,262694424.755626,22497.4599114492,12041.2268533324,0.501285567600909,-23194735.0513493,-82490610.3772572,157009079.327025
"Female",1990,"White",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.872492741635327,0.501642929297275,16207.5970799053,19312.460762125,13281.7715102413,27911.5892886291,20435.4147358515,-5805.5969574638,262694424.755626,22497.4599114492,12041.2268533324,0.501285567600909,-23194735.0513493,-82490610.3772572,157009079.327025
"Female",1990,"White",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.872492741635327,0.501642929297275,16207.5970799053,19312.460762125,13281.7715102413,27911.5892886291,20435.4147358515,-5805.5969574638,262694424.755626,22497.4599114492,12041.2268533324,0.501285567600909,-23194735.0513493,-82490610.3772572,157009079.327025
"Female",1990,"White",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.872492741635327,0.501642929297275,16207.5970799053,19312.460762125,13281.7715102413,27911.5892886291,20435.4147358515,-5805.5969574638,262694424.755626,22497.4599114492,12041.2268533324,0.501285567600909,-23194735.0513493,-82490610.3772572,157009079.327025
"Female",1990,"White",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.872492741635327,0.501642929297275,16207.5970799053,19312.460762125,13281.7715102413,27911.5892886291,20435.4147358515,-5805.5969574638,262694424.755626,22497.4599114492,12041.2268533324,0.501285567600909,-23194735.0513493,-82490610.3772572,157009079.327025
