"sex","decade","fam_structure","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Female",1990,"Married or cohabiting:One earner",15277.450818404,16281.6910231221,12764.8422421594,25407.302326393,-4971.84535353127,17614.3054377648,0.181216926940995,0.0264375096570598,5411.80229959178,16051.5958335401,1368.60360450271,22937.1104459667,25003.1218027319,-3434.61496126793,29301978.1090429,22755.8329019749,9324.63071307163,-34218725.659495,7222491.62259186,2305744.07213964
"Female",1990,"Married or cohabiting:Two earners",15277.450818404,16281.6910231221,12764.8422421594,25407.302326393,-4971.84535353127,17614.3054377648,0.519524612916978,0.604883672426747,11271.1043125082,15023.412278105,13389.1050989574,30016.8573853242,25183.244942791,-8555.49265642416,127053374.463496,16832.2834891329,9273.06778775045,36274578.6349878,-60897681.9492544,102430271.149219
"Female",1990,"Married or cohabiting:Zero earners",15277.450818404,16281.6910231221,12764.8422421594,25407.302326393,-4971.84535353127,17614.3054377648,0.01373481541209,NA,0,9568.5306942562,0,7815.67838374523,0,7815.67838374523,0,0,9568.5306942562,NA,NA,NA
"Female",1990,"Not married or cohabiting:One earner",15277.450818404,16281.6910231221,12764.8422421594,25407.302326393,-4971.84535353127,17614.3054377648,0.23115677468583,0.836159296568711,20565.862495279,15735.2653490862,24056.6020149347,22582.3580383276,0,-1474.24397660715,423012272.210568,0,11381.0764056454,NA,-152499561.359832,270512710.850737
"Female",1990,"Not married or cohabiting:Zero earners",15277.450818404,16281.6910231221,12764.8422421594,25407.302326393,-4971.84535353127,17614.3054377648,0.0543668700441076,NA,0,8509.7896631208,0,6050.73744848872,0,6050.73744848872,0,0,8509.7896631208,NA,NA,NA
"Male",1990,"Married or cohabiting:One earner",21702.3170262309,16769.5040370225,26463.8106817497,27517.24113708,-6825.44825095211,7878.87870628239,0.196943379355346,0.882172495439425,22754.6509255402,16044.6512809041,24929.1397263546,22896.6717841488,1379.98261712346,-3412.45055932927,517842429.65043,5435.48928423722,9325.48516453697,-34401192.1423521,-161305445.873645,322135791.634433
"Male",1990,"Married or cohabiting:Two earners",21702.3170262309,16769.5040370225,26463.8106817497,27517.24113708,-6825.44825095211,7878.87870628239,0.566746934162061,0.825495732256811,16836.5373513705,15033.6879293694,25128.3814359094,30012.8512907566,13422.392098991,-8537.92224414382,283489632.202544,11290.4752902241,9279.14575529046,36366378.7561092,-110895787.856379,208960223.102276
"Male",1990,"Married or cohabiting:Zero earners",21702.3170262309,16769.5040370225,26463.8106817497,27517.24113708,-6825.44825095211,7878.87870628239,0.0151275878145878,NA,0,9511.78461735181,0,7783.21598904435,0,7783.21598904435,0,0,9511.78461735181,NA,NA,NA
"Male",1990,"Not married or cohabiting:One earner",21702.3170262309,16769.5040370225,26463.8106817497,27517.24113708,-6825.44825095211,7878.87870628239,0.201543611444837,0.941262018236164,28444.7762588124,19523.7146387277,36283.6439413699,28437.4640690503,0,-7846.17987231957,809258007.863243,0,12032.8557361697,NA,-286401846.980308,522856160.882929
"Male",1990,"Not married or cohabiting:Zero earners",21702.3170262309,16769.5040370225,26463.8106817497,27517.24113708,-6825.44825095211,7878.87870628239,0.0196384872231679,NA,0,11524.1902133961,0,7602.54110914414,0,7602.54110914414,0,0,11524.1902133961,NA,NA,NA
"Female",2000,"Married or cohabiting:One earner",19592.8037318345,20149.3076516743,16816.2173965209,30784.387522647,-6016.34390547886,19984.5140316049,0.168162718142404,0.124834158294404,9047.02227751798,17493.0498181151,2581.15989325593,25415.1308148685,26009.5402966686,-3175.56937505609,81893599.1300449,25652.0619994663,12752.2515952236,-67133084.2220615,5044246.841285,19804761.749268
